case_id,source_dataset,check_name,unit,current_A,egr_fraction,initial_error,final_error,max_abs_error,mean_abs_error,last_window_max_abs_error,tolerance,pass,message
initial_noegr_05,initial_noegr_steady_xlsx,summary_pO2In_vs_stack_in,kPa,228,0,0,0,0,0,0,1e-06,1,
initial_noegr_05,initial_noegr_steady_xlsx,summary_xO2In_vs_stack_in,1,228,0,0,0,0,0,0,1e-09,1,
initial_noegr_05,initial_noegr_steady_xlsx,summary_RHIn_vs_stack_in,1,228,0,0,0,0,0,0,1e-07,1,
initial_noegr_05,initial_noegr_steady_xlsx,actual_mIn_excess_over_target,kg/s,228,0,0,0,0,0,0,1e-10,1,
initial_noegr_06,initial_noegr_steady_xlsx,mixer_to_stack_in_mO2,kg/s,266,0,0,0,0,0,0,1e-10,1,
initial_noegr_06,initial_noegr_steady_xlsx,mixer_to_stack_in_mN2,kg/s,266,0,0,0,0,0,0,1e-10,1,
initial_noegr_06,initial_noegr_steady_xlsx,mixer_to_stack_in_mH2Ov_delta,kg/s,266,0,0,0,0,0,0,1e-10,1,
initial_noegr_06,initial_noegr_steady_xlsx,inlet_condensed_liquid_balance,kg/s,266,0,0,0,0,0,0,1e-10,1,
initial_noegr_06,initial_noegr_steady_xlsx,stack_out_split_mO2,kg/s,266,0,0,0,0,0,0,1e-10,1,
initial_noegr_06,initial_noegr_steady_xlsx,stack_out_split_mN2,kg/s,266,0,0,0,0,0,0,1e-10,1,
initial_noegr_06,initial_noegr_steady_xlsx,splitter_ratio_param_error,1,266,0,0,0,0,0,0,1e-09,1,
initial_noegr_06,initial_noegr_steady_xlsx,summary_pO2In_vs_stack_in,kPa,266,0,0,0,0,0,0,1e-06,1,
initial_noegr_06,initial_noegr_steady_xlsx,summary_xO2In_vs_stack_in,1,266,0,0,0,0,0,0,1e-09,1,
initial_noegr_06,initial_noegr_steady_xlsx,summary_RHIn_vs_stack_in,1,266,0,0,0,0,0,0,1e-07,1,
initial_noegr_06,initial_noegr_steady_xlsx,actual_mIn_excess_over_target,kg/s,266,0,0,0,0,0,0,1e-10,1,
initial_noegr_07,initial_noegr_steady_xlsx,mixer_to_stack_in_mO2,kg/s,342,0,0,0,0,0,0,1e-10,1,
initial_noegr_07,initial_noegr_steady_xlsx,mixer_to_stack_in_mN2,kg/s,342,0,0,0,0,0,0,1e-10,1,
initial_noegr_07,initial_noegr_steady_xlsx,mixer_to_stack_in_mH2Ov_delta,kg/s,342,0,0,0,0,0,0,1e-10,1,
initial_noegr_07,initial_noegr_steady_xlsx,inlet_condensed_liquid_balance,kg/s,342,0,0,0,0,0,0,1e-10,1,
initial_noegr_07,initial_noegr_steady_xlsx,stack_out_split_mO2,kg/s,342,0,0,0,0,0,0,1e-10,1,
initial_noegr_07,initial_noegr_steady_xlsx,stack_out_split_mN2,kg/s,342,0,0,0,0,0,0,1e-10,1,
initial_noegr_07,initial_noegr_steady_xlsx,splitter_ratio_param_error,1,342,0,0,0,0,0,0,1e-09,1,
initial_noegr_07,initial_noegr_steady_xlsx,summary_pO2In_vs_stack_in,kPa,342,0,0,0,0,0,0,1e-06,1,
initial_noegr_07,initial_noegr_steady_xlsx,summary_xO2In_vs_stack_in,1,342,0,0,0,0,0,0,1e-09,1,
initial_noegr_07,initial_noegr_steady_xlsx,summary_RHIn_vs_stack_in,1,342,0,0,0,0,0,0,1e-07,1,
initial_noegr_07,initial_noegr_steady_xlsx,actual_mIn_excess_over_target,kg/s,342,0,0,0,0,0,0,1e-10,1,
initial_noegr_08,initial_noegr_steady_xlsx,mixer_to_stack_in_mO2,kg/s,418,0,0,0,0,0,0,1e-10,1,
initial_noegr_08,initial_noegr_steady_xlsx,mixer_to_stack_in_mN2,kg/s,418,0,0,0,0,0,0,1e-10,1,
initial_noegr_08,initial_noegr_steady_xlsx,mixer_to_stack_in_mH2Ov_delta,kg/s,418,0,0,0,0,0,0,1e-10,1,
initial_noegr_08,initial_noegr_steady_xlsx,inlet_condensed_liquid_balance,kg/s,418,0,0,0,0,0,0,1e-10,1,
initial_noegr_08,initial_noegr_steady_xlsx,stack_out_split_mO2,kg/s,418,0,0,0,0,0,0,1e-10,1,
initial_noegr_08,initial_noegr_steady_xlsx,stack_out_split_mN2,kg/s,418,0,0,0,0,0,0,1e-10,1,
initial_noegr_08,initial_noegr_steady_xlsx,splitter_ratio_param_error,1,418,0,0,0,0,0,0,1e-09,1,
initial_noegr_08,initial_noegr_steady_xlsx,summary_pO2In_vs_stack_in,kPa,418,0,0,0,0,0,0,1e-06,1,
initial_noegr_08,initial_noegr_steady_xlsx,summary_xO2In_vs_stack_in,1,418,0,0,0,0,0,0,1e-09,1,
initial_noegr_08,initial_noegr_steady_xlsx,summary_RHIn_vs_stack_in,1,418,0,0,0,0,0,0,1e-07,1,
initial_noegr_08,initial_noegr_steady_xlsx,actual_mIn_excess_over_target,kg/s,418,0,0,0,0,0,0,1e-10,1,
initial_noegr_09,initial_noegr_steady_xlsx,mixer_to_stack_in_mO2,kg/s,494,0,0,0,0,0,0,1e-10,1,
initial_noegr_09,initial_noegr_steady_xlsx,mixer_to_stack_in_mN2,kg/s,494,0,0,0,0,0,0,1e-10,1,
initial_noegr_09,initial_noegr_steady_xlsx,mixer_to_stack_in_mH2Ov_delta,kg/s,494,0,0,0,0,0,0,1e-10,1,
initial_noegr_09,initial_noegr_steady_xlsx,inlet_condensed_liquid_balance,kg/s,494,0,0,0,0,0,0,1e-10,1,
initial_noegr_09,initial_noegr_steady_xlsx,stack_out_split_mO2,kg/s,494,0,0,0,0,0,0,1e-10,1,
initial_noegr_09,initial_noegr_steady_xlsx,stack_out_split_mN2,kg/s,494,0,0,0,0,0,0,1e-10,1,
initial_noegr_09,initial_noegr_steady_xlsx,splitter_ratio_param_error,1,494,0,0,0,0,0,0,1e-09,1,
initial_noegr_09,initial_noegr_steady_xlsx,summary_pO2In_vs_stack_in,kPa,494,0,0,0,0,0,0,1e-06,1,
initial_noegr_09,initial_noegr_steady_xlsx,summary_xO2In_vs_stack_in,1,494,0,0,0,0,0,0,1e-09,1,
initial_noegr_09,initial_noegr_steady_xlsx,summary_RHIn_vs_stack_in,1,494,0,0,0,0,0,0,1e-07,1,
initial_noegr_09,initial_noegr_steady_xlsx,actual_mIn_excess_over_target,kg/s,494,0,0,0,0,0,0,1e-10,1,
initial_noegr_10,initial_noegr_steady_xlsx,mixer_to_stack_in_mO2,kg/s,570,0,0,0,0,0,0,1e-10,1,
initial_noegr_10,initial_noegr_steady_xlsx,mixer_to_stack_in_mN2,kg/s,570,0,0,0,0,0,0,1e-10,1,
initial_noegr_10,initial_noegr_steady_xlsx,mixer_to_stack_in_mH2Ov_delta,kg/s,570,0,0,0,0,0,0,1e-10,1,
initial_noegr_10,initial_noegr_steady_xlsx,inlet_condensed_liquid_balance,kg/s,570,0,0,0,0,0,0,1e-10,1,
initial_noegr_10,initial_noegr_steady_xlsx,stack_out_split_mO2,kg/s,570,0,0,0,0,0,0,1e-10,1,
initial_noegr_10,initial_noegr_steady_xlsx,stack_out_split_mN2,kg/s,570,0,0,0,0,0,0,1e-10,1,
initial_noegr_10,initial_noegr_steady_xlsx,splitter_ratio_param_error,1,570,0,0,0,0,0,0,1e-09,1,
initial_noegr_10,initial_noegr_steady_xlsx,summary_pO2In_vs_stack_in,kPa,570,0,0,0,0,0,0,1e-06,1,
initial_noegr_10,initial_noegr_steady_xlsx,summary_xO2In_vs_stack_in,1,570,0,0,0,0,0,0,1e-09,1,
initial_noegr_10,initial_noegr_steady_xlsx,summary_RHIn_vs_stack_in,1,570,0,0,0,0,0,0,1e-07,1,
initial_noegr_10,initial_noegr_steady_xlsx,actual_mIn_excess_over_target,kg/s,570,0,0,0,0,0,0,1e-10,1,
initial_noegr_11,initial_noegr_steady_xlsx,mixer_to_stack_in_mO2,kg/s,646,0,0,0,0,0,0,1e-10,1,
initial_noegr_11,initial_noegr_steady_xlsx,mixer_to_stack_in_mN2,kg/s,646,0,0,0,0,0,0,1e-10,1,
initial_noegr_11,initial_noegr_steady_xlsx,mixer_to_stack_in_mH2Ov_delta,kg/s,646,0,0,0,0,0,0,1e-10,1,
initial_noegr_11,initial_noegr_steady_xlsx,inlet_condensed_liquid_balance,kg/s,646,0,0,0,0,0,0,1e-10,1,
initial_noegr_11,initial_noegr_steady_xlsx,stack_out_split_mO2,kg/s,646,0,0,0,0,0,0,1e-10,1,
initial_noegr_11,initial_noegr_steady_xlsx,stack_out_split_mN2,kg/s,646,0,0,0,0,0,0,1e-10,1,
initial_noegr_11,initial_noegr_steady_xlsx,splitter_ratio_param_error,1,646,0,0,0,0,0,0,1e-09,1,
initial_noegr_11,initial_noegr_steady_xlsx,summary_pO2In_vs_stack_in,kPa,646,0,0,0,0,0,0,1e-06,1,
initial_noegr_11,initial_noegr_steady_xlsx,summary_xO2In_vs_stack_in,1,646,0,0,0,0,0,0,1e-09,1,
initial_noegr_11,initial_noegr_steady_xlsx,summary_RHIn_vs_stack_in,1,646,0,0,0,0,0,0,1e-07,1,
initial_noegr_11,initial_noegr_steady_xlsx,actual_mIn_excess_over_target,kg/s,646,0,0,0,0,0,0,1e-10,1,
initial_noegr_12,initial_noegr_steady_xlsx,mixer_to_stack_in_mO2,kg/s,684,0,0,0,0,0,0,1e-10,1,
initial_noegr_12,initial_noegr_steady_xlsx,mixer_to_stack_in_mN2,kg/s,684,0,0,0,0,0,0,1e-10,1,
initial_noegr_12,initial_noegr_steady_xlsx,mixer_to_stack_in_mH2Ov_delta,kg/s,684,0,0,0,0,0,0,1e-10,1,
initial_noegr_12,initial_noegr_steady_xlsx,inlet_condensed_liquid_balance,kg/s,684,0,0,0,0,0,0,1e-10,1,
initial_noegr_12,initial_noegr_steady_xlsx,stack_out_split_mO2,kg/s,684,0,0,0,0,0,0,1e-10,1,
initial_noegr_12,initial_noegr_steady_xlsx,stack_out_split_mN2,kg/s,684,0,0,0,0,0,0,1e-10,1,
initial_noegr_12,initial_noegr_steady_xlsx,splitter_ratio_param_error,1,684,0,0,0,0,0,0,1e-09,1,
initial_noegr_12,initial_noegr_steady_xlsx,summary_pO2In_vs_stack_in,kPa,684,0,0,0,0,0,0,1e-06,1,
initial_noegr_12,initial_noegr_steady_xlsx,summary_xO2In_vs_stack_in,1,684,0,0,0,0,0,0,1e-09,1,
initial_noegr_12,initial_noegr_steady_xlsx,summary_RHIn_vs_stack_in,1,684,0,0,0,0,0,0,1e-07,1,
initial_noegr_12,initial_noegr_steady_xlsx,actual_mIn_excess_over_target,kg/s,684,0,0,0,0,0,0,1e-10,1,
initial_noegr_13,initial_noegr_steady_xlsx,mixer_to_stack_in_mO2,kg/s,722,0,0,0,0,0,0,1e-10,1,
initial_noegr_13,initial_noegr_steady_xlsx,mixer_to_stack_in_mN2,kg/s,722,0,0,0,0,0,0,1e-10,1,
initial_noegr_13,initial_noegr_steady_xlsx,mixer_to_stack_in_mH2Ov_delta,kg/s,722,0,0,0,0,0,0,1e-10,1,
initial_noegr_13,initial_noegr_steady_xlsx,inlet_condensed_liquid_balance,kg/s,722,0,0,0,0,0,0,1e-10,1,
initial_noegr_13,initial_noegr_steady_xlsx,stack_out_split_mO2,kg/s,722,0,0,0,0,0,0,1e-10,1,
initial_noegr_13,initial_noegr_steady_xlsx,stack_out_split_mN2,kg/s,722,0,0,0,0,0,0,1e-10,1,
initial_noegr_13,initial_noegr_steady_xlsx,splitter_ratio_param_error,1,722,0,0,0,0,0,0,1e-09,1,
initial_noegr_13,initial_noegr_steady_xlsx,summary_pO2In_vs_stack_in,kPa,722,0,0,0,0,0,0,1e-06,1,
initial_noegr_13,initial_noegr_steady_xlsx,summary_xO2In_vs_stack_in,1,722,0,0,0,0,0,0,1e-09,1,
initial_noegr_13,initial_noegr_steady_xlsx,summary_RHIn_vs_stack_in,1,722,0,0,0,0,0,0,1e-07,1,
initial_noegr_13,initial_noegr_steady_xlsx,actual_mIn_excess_over_target,kg/s,722,0,0,0,0,0,0,1e-10,1,
cegr0608_001,cegr_0608_txt,mixer_to_stack_in_mO2,kg/s,38,0,0,0,0,0,0,1e-10,1,
cegr0608_001,cegr_0608_txt,mixer_to_stack_in_mN2,kg/s,38,0,0,0,0,0,0,1e-10,1,
cegr0608_001,cegr_0608_txt,mixer_to_stack_in_mH2Ov_delta,kg/s,38,0,0,0,0,0,0,1e-10,1,
cegr0608_001,cegr_0608_txt,inlet_condensed_liquid_balance,kg/s,38,0,0,0,0,0,0,1e-10,1,
cegr0608_001,cegr_0608_txt,stack_out_split_mO2,kg/s,38,0,0,0,0,0,0,1e-10,1,
cegr0608_001,cegr_0608_txt,stack_out_split_mN2,kg/s,38,0,0,0,0,0,0,1e-10,1,
cegr0608_001,cegr_0608_txt,splitter_ratio_param_error,1,38,0,0,0,0,0,0,1e-09,1,
cegr0608_001,cegr_0608_txt,summary_pO2In_vs_stack_in,kPa,38,0,0,0,0,0,0,1e-06,1,
cegr0608_001,cegr_0608_txt,summary_xO2In_vs_stack_in,1,38,0,0,0,0,0,0,1e-09,1,
cegr0608_001,cegr_0608_txt,summary_RHIn_vs_stack_in,1,38,0,0,0,0,0,0,1e-07,1,
cegr0608_001,cegr_0608_txt,actual_mIn_excess_over_target,kg/s,38,0,0,0,0,0,0,1e-10,1,
cegr0608_002,cegr_0608_txt,mixer_to_stack_in_mO2,kg/s,38,0.0536594306,0,0,0,0,0,1e-10,1,
cegr0608_002,cegr_0608_txt,mixer_to_stack_in_mN2,kg/s,38,0.0536594306,0,0,0,0,0,1e-10,1,
cegr0608_002,cegr_0608_txt,mixer_to_stack_in_mH2Ov_delta,kg/s,38,0.0536594306,0,0,0,0,0,1e-10,1,
cegr0608_002,cegr_0608_txt,inlet_condensed_liquid_balance,kg/s,38,0.0536594306,0,0,0,0,0,1e-10,1,
cegr0608_002,cegr_0608_txt,stack_out_split_mO2,kg/s,38,0.0536594306,-8.470329472543e-21,0,1.35525271560688e-20,3.20517267241027e-21,1.35525271560688e-20,1e-10,1,
cegr0608_002,cegr_0608_txt,stack_out_split_mN2,kg/s,38,0.0536594306,4.74338450462408e-20,0,5.42101086242752e-20,1.37354862726757e-20,5.42101086242752e-20,1e-10,1,
cegr0608_002,cegr_0608_txt,splitter_ratio_param_error,1,38,0.0536594306,0,0,0,0,0,1e-09,1,
cegr0608_002,cegr_0608_txt,summary_pO2In_vs_stack_in,kPa,38,0.0536594306,0,0,0,0,0,1e-06,1,
cegr0608_002,cegr_0608_txt,summary_xO2In_vs_stack_in,1,38,0.0536594306,0,0,0,0,0,1e-09,1,
cegr0608_002,cegr_0608_txt,summary_RHIn_vs_stack_in,1,38,0.0536594306,0,0,0,0,0,1e-07,1,
cegr0608_002,cegr_0608_txt,actual_mIn_excess_over_target,kg/s,38,0.0536594306,0,0,0,0,0,1e-10,1,
cegr0608_003,cegr_0608_txt,mixer_to_stack_in_mO2,kg/s,38,0.2858217391,0,0,0,0,0,1e-10,1,
cegr0608_003,cegr_0608_txt,mixer_to_stack_in_mN2,kg/s,38,0.2858217391,0,0,0,0,0,1e-10,1,
cegr0608_003,cegr_0608_txt,mixer_to_stack_in_mH2Ov_delta,kg/s,38,0.2858217391,0,0,0,0,0,1e-10,1,
cegr0608_003,cegr_0608_txt,inlet_condensed_liquid_balance,kg/s,38,0.2858217391,0,0,0,0,0,1e-10,1,
cegr0608_003,cegr_0608_txt,stack_out_split_mO2,kg/s,38,0.2858217391,-2.03287907341032e-20,0,2.71050543121376e-20,5.43456338958359e-21,2.71050543121376e-20,1e-10,1,
cegr0608_003,cegr_0608_txt,stack_out_split_mN2,kg/s,38,0.2858217391,0,0,1.0842021724855e-19,2.53161207275365e-20,1.0842021724855e-19,1e-10,1,
cegr0608_003,cegr_0608_txt,splitter_ratio_param_error,1,38,0.2858217391,0,0,0,0,0,1e-09,1,
cegr0608_003,cegr_0608_txt,summary_pO2In_vs_stack_in,kPa,38,0.2858217391,0,0,0,0,0,1e-06,1,
cegr0608_003,cegr_0608_txt,summary_xO2In_vs_stack_in,1,38,0.2858217391,0,0,0,0,0,1e-09,1,
cegr0608_003,cegr_0608_txt,summary_RHIn_vs_stack_in,1,38,0.2858217391,0,0,0,0,0,1e-07,1,
cegr0608_003,cegr_0608_txt,actual_mIn_excess_over_target,kg/s,38,0.2858217391,0,0,0,0,0,1e-10,1,
cegr0608_004,cegr_0608_txt,mixer_to_stack_in_mO2,kg/s,38,0.3707279438,0,0,0,0,0,1e-10,1,
cegr0608_004,cegr_0608_txt,mixer_to_stack_in_mN2,kg/s,38,0.3707279438,0,0,0,0,0,1e-10,1,
cegr0608_004,cegr_0608_txt,mixer_to_stack_in_mH2Ov_delta,kg/s,38,0.3707279438,0,0,0,0,0,1e-10,1,
cegr0608_004,cegr_0608_txt,inlet_condensed_liquid_balance,kg/s,38,0.3707279438,0,0,0,0,0,1e-10,1,
cegr0608_004,cegr_0608_txt,stack_out_split_mO2,kg/s,38,0.3707279438,0,0,0,0,0,1e-10,1,
cegr0608_004,cegr_0608_txt,stack_out_split_mN2,kg/s,38,0.3707279438,5.42101086242752e-20,0,5.42101086242752e-20,1.36067372646931e-20,5.42101086242752e-20,1e-10,1,
cegr0608_004,cegr_0608_txt,splitter_ratio_param_error,1,38,0.3707279438,0,0,0,0,0,1e-09,1,
cegr0608_004,cegr_0608_txt,summary_pO2In_vs_stack_in,kPa,38,0.3707279438,0,0,0,0,0,1e-06,1,
cegr0608_004,cegr_0608_txt,summary_xO2In_vs_stack_in,1,38,0.3707279438,0,0,0,0,0,1e-09,1,
cegr0608_004,cegr_0608_txt,summary_RHIn_vs_stack_in,1,38,0.3707279438,0,0,0,0,0,1e-07,1,
cegr0608_004,cegr_0608_txt,actual_mIn_excess_over_target,kg/s,38,0.3707279438,0,0,0,0,0,1e-10,1,
cegr0608_005,cegr_0608_txt,mixer_to_stack_in_mO2,kg/s,38,0.4680959866,0,0,0,0,0,1e-10,1,
cegr0608_005,cegr_0608_txt,mixer_to_stack_in_mN2,kg/s,38,0.4680959866,0,0,0,0,0,1e-10,1,
cegr0608_005,cegr_0608_txt,mixer_to_stack_in_mH2Ov_delta,kg/s,38,0.4680959866,0,0,0,0,0,1e-10,1,
cegr0608_005,cegr_0608_txt,inlet_condensed_liquid_balance,kg/s,38,0.4680959866,0,0,0,0,0,1e-10,1,
cegr0608_005,cegr_0608_txt,stack_out_split_mO2,kg/s,38,0.4680959866,1.35525271560688e-20,0,1.35525271560688e-20,5.2990381180229e-21,1.35525271560688e-20,1e-10,1,
cegr0608_005,cegr_0608_txt,stack_out_split_mN2,kg/s,38,0.4680959866,0,0,1.0842021724855e-19,2.60750622482764e-20,1.0842021724855e-19,1e-10,1,
cegr0608_005,cegr_0608_txt,splitter_ratio_param_error,1,38,0.4680959866,0,0,0,0,0,1e-09,1,
cegr0608_005,cegr_0608_txt,summary_pO2In_vs_stack_in,kPa,38,0.4680959866,0,0,0,0,0,1e-06,1,
cegr0608_005,cegr_0608_txt,summary_xO2In_vs_stack_in,1,38,0.4680959866,0,0,0,0,0,1e-09,1,
cegr0608_005,cegr_0608_txt,summary_RHIn_vs_stack_in,1,38,0.4680959866,0,0,0,0,0,1e-07,1,
cegr0608_005,cegr_0608_txt,actual_mIn_excess_over_target,kg/s,38,0.4680959866,0,0,0,0,0,1e-10,1,
cegr0608_006,cegr_0608_txt,mixer_to_stack_in_mO2,kg/s,38,0.5478621762,0,0,0,0,0,1e-10,1,
cegr0608_006,cegr_0608_txt,mixer_to_stack_in_mN2,kg/s,38,0.5478621762,0,0,0,0,0,1e-10,1,
cegr0608_006,cegr_0608_txt,mixer_to_stack_in_mH2Ov_delta,kg/s,38,0.5478621762,0,0,0,0,0,1e-10,1,
cegr0608_006,cegr_0608_txt,inlet_condensed_liquid_balance,kg/s,38,0.5478621762,0,0,0,0,0,1e-10,1,
cegr0608_006,cegr_0608_txt,stack_out_split_mO2,kg/s,38,0.5478621762,0,0,0,0,0,1e-10,1,
cegr0608_006,cegr_0608_txt,stack_out_split_mN2,kg/s,38,0.5478621762,1.0842021724855e-19,0,1.0842021724855e-19,1.57209315010398e-20,1.0842021724855e-19,1e-10,1,
cegr0608_006,cegr_0608_txt,splitter_ratio_param_error,1,38,0.5478621762,0,0,0,0,0,1e-09,1,
cegr0608_006,cegr_0608_txt,summary_pO2In_vs_stack_in,kPa,38,0.5478621762,0,0,0,0,0,1e-06,1,
cegr0608_006,cegr_0608_txt,summary_xO2In_vs_stack_in,1,38,0.5478621762,0,0,0,0,0,1e-09,1,
cegr0608_006,cegr_0608_txt,summary_RHIn_vs_stack_in,1,38,0.5478621762,0,0,0,0,0,1e-07,1,
cegr0608_006,cegr_0608_txt,actual_mIn_excess_over_target,kg/s,38,0.5478621762,0,0,0,0,0,1e-10,1,
cegr0608_007,cegr_0608_txt,mixer_to_stack_in_mO2,kg/s,38,0.6205626263,0,0,0,0,0,1e-10,1,
cegr0608_007,cegr_0608_txt,mixer_to_stack_in_mN2,kg/s,38,0.6205626263,0,0,0,0,0,1e-10,1,
